group_id	task_id	window_index	window_start_s	n_participants	n_physio_valid	group_hr_mean_bpm_mean	group_hr_mean_bpm_std	group_hrv_rmssd_ms_mean	group_hrv_rmssd_ms_std	group_eda_tonic_mean_mean	group_eda_tonic_mean_std	group_eda_phasic_rate_hz_mean	group_eda_phasic_rate_hz_std	group_temp_mean_mean	group_temp_mean_std	tr_spk_count	tr_spk_duration_s	tr_silence_duration_s	tr_backchannel_count	tr_overlap_count	tr_competitive_overlap	tr_cooperative_overlap	tr_collaborative_overlap	tr_needs_review_overlap	tr_conflict_overlap_ratio	tr_laughter_count	tr_filled_pause_count	tr_n_active_speakers	tr_speaking_entropy	tr_overlap_time_s	group_et_pupil_mean_mean	group_et_pupil_mean_std	group_et_pupil_std_mean	group_et_pupil_std_std	group_et_pupil_slope_per_s_mean	group_et_pupil_slope_per_s_std	group_et_blink_rate_per_min_mean	group_et_blink_rate_per_min_std	group_et_gaze_dispersion_mean	group_et_gaze_dispersion_std	group_et_gaze_valid_frac_mean	group_et_gaze_valid_frac_std	group_et_gaze_velocity_mean_mean	group_et_gaze_velocity_mean_std	tr_ovl_simultaneous	tr_ovl_backchannel	tr_ovl_smooth	tr_ovl_competitive_timing	tr_ovl_floor_fight	tr_ovl_context_collaborative	tr_ovl_context_competitive	tr_ovl_long_ratio	tr_ovl_short_ratio	tr_ovl_collaboration_index
grp-12	T2	21	630.0	4	1	137.9093		177.7399		0.0301		0.0		36.671	1.5514	7.0	31.708	1.287	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.9971	8.122	2.8024	0.677	0.2051	0.1258	0.002	0.0025	21.0179	5.0375	0.1616	0.0268	0.9379	0.0188	0.7015	0.4545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	22	660.0	4	1	106.3144		168.0049		0.0312		0.1004		36.6598	1.5355	8.0	23.23	9.24	4.0	4.0	3.0	1.0	0.0	0.0	0.75	0.0	0.0	3.0	1.51	17.446	2.8722	0.7159	0.2203	0.1456	-0.0004	0.0018	19.0162	2.5843	0.1414	0.0661	0.9489	0.0167	0.7645	0.4129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	23	690.0	4	1	99.7442		198.2783		0.0315		0.1344		36.6438	1.5129	3.0	30.339	2.139	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.3873	13.068	2.8965	0.7356	0.2516	0.1847	0.0004	0.0014	14.508	7.9016	0.1153	0.0461	0.9434	0.0177	0.8688	0.6647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	24	720.0	4	1	60.1504		214.2733		0.0372		0.1001		36.6311	1.495	7.0	22.594	7.461	3.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	1.5391	2.389	2.9014	0.6897	0.256	0.1578	-0.0006	0.0025	18.0137	8.4947	0.1274	0.042	0.931	0.0092	0.8313	0.526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	25	750.0	4	1	55.4187		202.2482		0.0565		0.1001		36.6259	1.4876	7.0	17.188	12.846	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.7174	1.84	2.8651	0.6219	0.2353	0.1197	-0.0002	0.0006	23.514	9.8471	0.1158	0.0436	0.9279	0.0256	0.7401	0.4647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	26	780.0	4	1	37.6884				0.0605		0.2343		36.6241	1.485	11.0	23.586	7.929	1.0	4.0	1.0	3.0	0.0	0.0	0.25	2.0	0.0	4.0	1.8901	16.556	2.896	0.6568	0.2578	0.1358	0.0015	0.002	22.0187	13.378	0.1163	0.0418	0.9127	0.0596	0.8379	0.5122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	27	810.0	4	1	36.445				0.0591		0.2343		36.6278	1.4904	1.0	3.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	-0.0	0.0	2.9109	0.6801	0.2518	0.1293	-0.0009	0.0006	23.518	17.0164	0.1296	0.0354	0.8985	0.0674	0.8736	0.4039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	28	840.0	4	1	56.1097				0.0733		0.1007		36.5839	1.4283																2.8688	0.6314	0.2572	0.1122	-0.0007	0.0019	24.0064	18.8345	0.1348	0.0397	0.891	0.0695	0.8766	0.2831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	29	870.0	4	1	50.4988				0.0548		0.0668		36.5753	1.4161																2.8808	0.6391	0.2939	0.1229	0.0003	0.0023	23.0196	14.6641	0.1638	0.0643	0.8956	0.0861	1.0011	0.4063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	30	900.0	4	1	47.5888		206.5591		0.0391		0.1337		36.635	1.5004																2.8535	0.6705	0.2981	0.1109	-0.0011	0.0022	23.0196	14.664	0.1564	0.0744	0.9165	0.0628	0.8791	0.5442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	31	930.0	4	1	48.0		280.0		0.0661		0.234		36.6446	1.5141																2.8422	0.6464	0.2875	0.1357	0.001	0.0019	26.0084	13.5658	0.1521	0.0393	0.9089	0.0442	0.8459	0.511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	32	960.0	4	1	37.5				0.0857		0.1007		36.6193	1.4782																2.8401	0.5978	0.265	0.1006	-0.0012	0.0017	36.0263	8.341	0.1478	0.0666	0.9006	0.0151	0.8165	0.3197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	33	990.0	4	1	200.0				0.0809		0.2677		36.6122	1.4683																2.8334	0.6101	0.2243	0.0875	0.001	0.0017	36.0307	8.1722	0.1549	0.0449	0.8914	0.0305	0.7839	0.2818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	34	1020.0	4	1	122.1805				0.0727		0.2674		36.6273	1.4896																2.8424	0.6394	0.2519	0.1086	-0.0008	0.0019	30.5096	4.428	0.1628	0.0289	0.8753	0.0527	0.813	0.3664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	35	1050.0	4	1	36.0759				0.0653		0.3004		36.6454	1.5152																2.8496	0.6673	0.253	0.1109	0.0001	0.0006	32.0222	7.84	0.1532	0.0521	0.8851	0.0285	0.7956	0.3165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	36	1080.0	4	1	36.9458				0.069		0.3356		36.6558	1.5299																2.8623	0.6596	0.2106	0.1115	-0.0009	0.0021	25.0213	16.1384	0.1108	0.0464	0.9183	0.0475	0.712	0.3076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	37	1110.0	4	1	41.9708				0.0754		0.2343		36.6614	1.5379																2.8359	0.6084	0.2089	0.1036	-0.0003	0.0021	23.52	15.8776	0.1362	0.0264	0.9113	0.0294	0.6662	0.2431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	38	1140.0	4	1	53.9702		162.207		0.0659		0.3008		36.6741	1.5558																2.7877	0.6161	0.2885	0.0924	-0.0015	0.0034	27.5234	9.8574	0.1716	0.0361	0.8629	0.0423	0.734	0.2468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	39	1170.0	4	1	46.7581				0.0565		0.3016		36.6974	1.5887																2.8184	0.6058	0.3212	0.1416	0.0021	0.0026	28.5092	4.4303	0.1731	0.0438	0.8588	0.0484	0.8348	0.2331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	40	1200.0	4	1	45.6853				0.0548		0.4005		36.7061	1.601																2.9142	0.6654	0.2825	0.1362	0.001	0.0044	22.5148	7.003	0.1189	0.0348	0.9042	0.0357	0.7625	0.1874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	41	1230.0	4	1	44.6891				0.0649		0.4016		36.7051	1.5996																2.9362	0.7466	0.248	0.0922	0.0002	0.0008	17.5149	7.7309	0.1078	0.0385	0.9324	0.0256	0.7255	0.2412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	42	1260.0	4	1	41.6667				0.0787		0.2677		36.7087	1.6048																2.9167	0.7145	0.2692	0.1013	-0.0005	0.0019	19.0065	5.2918	0.1256	0.0506	0.9304	0.0148	0.8086	0.2468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	43	1290.0	4	1	204.5455				0.0816		0.2003		36.7122	1.6097																2.9177	0.719	0.2416	0.0831	0.001	0.0009	19.5125	9.0049	0.1308	0.0613	0.9167	0.041	0.7927	0.1696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	44	1320.0	4	1	190.806				0.0836		0.067		36.7185	1.6186																2.9735	0.7939	0.2537	0.109	0.0007	0.0017	22.0186	14.0594	0.1324	0.0504	0.9133	0.0615	0.7771	0.2192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	45	1350.0	4	1	36.445				0.0874		0.1003		36.7223	1.6239																2.9762	0.8212	0.2426	0.1275	-0.0006	0.0006	16.0072	12.7609	0.1275	0.044	0.9192	0.0628	0.7399	0.3584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	46	1380.0	4	1	160.7143				0.0912		0.2011		36.7234	1.6255																2.9691	0.8091	0.2857	0.1399	0.0007	0.0008	17.0144	13.7227	0.1228	0.0462	0.9203	0.0381	0.7637	0.4081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	47	1410.0	4	1	46.1823		187.6166		0.0934		0.2008		36.727	1.6305																3.0139	0.6664	0.4483	0.2099	0.0012	0.0074	30.0254	9.5296	0.1521	0.0468	0.8824	0.0174	0.9156	0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	48	1440.0	4	1	50.9709		167.5158		0.0891		0.067		36.7378	1.6459																3.0582	0.5977	0.4375	0.2228	0.0005	0.0022	41.0131	4.7505	0.1672	0.0318	0.8052	0.0609	1.1181	0.2097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	49	1470.0	4	1	42.176				0.0891		0.1004		36.7182	1.6182																3.0174	0.6652	0.3278	0.0996	-0.001	0.0035	31.0263	9.5994	0.1525	0.0605	0.853	0.0417	0.9227	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	50	1500.0	4	1	132.793		221.991		0.0983		0.1339		36.6784	1.5618																2.9606	0.6872	0.2141	0.0909	-0.0006	0.0007	18.51	14.6445	0.121	0.063	0.9252	0.0406	0.7381	0.2138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	51	1530.0	4	1	64.1809		172.4211		0.105		0.0334		36.6608	1.537																2.9829	0.6452	0.3193	0.1295	0.0018	0.0036	33.3559	7.0391	0.1161	0.0431	0.8203	0.0976	0.7764	0.1787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	52	1560.0	4	1	59.1133		194.3724		0.1049		0.0335		36.6596	1.5353																2.9905	0.5925	0.4171	0.2389	-0.0024	0.0014	38.6996	18.1633	0.1323	0.0172	0.752	0.2126	0.9708	0.2855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	53	1590.0	4	1	90.0				0.0978		0.2343		36.665	1.5428																2.8829	0.5421	0.4165	0.2617	-0.0019	0.003	38.6774	25.3247	0.1561	0.0338	0.7189	0.2494	1.1316	0.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	54	1620.0	3	0									35.574																	2.738	0.5857	0.3003	0.1106	-0.0017	0.0008	29.3583	14.2015	0.1362	0.0603	0.81	0.143	0.6989	0.2186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	55	1650.0	3	0									35.574																	2.6113	0.554	0.1889	0.1183	-0.0029	0.0027	12.5107	10.7641	0.0695	0.022	0.9664	0.0251	0.3339	0.1028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	56	1680.0	3	0									35.574																	2.5243	0.5122	0.0986	0.045	-0.0001	0.0003	13.3358	6.4304	0.0574	0.0295	0.9761	0.0122	0.2486	0.0927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	57	1710.0	2	0									35.574																															0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	58	1740.0	2	0									35.574																															0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	0	0.0	3	0									35.574		1.0	1.221	11.135	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	-0.0	0.0	2.5195	0.44	0.0837	0.0345	-0.0006	0.0004	19.0037	4.2441	0.0995	0.0314	0.98	0.0199	0.3228	0.0565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	1	30.0	3	0									35.574		0.0	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	2.5001	0.4467	0.0853	0.0512	-0.0002	0.0007	12.6767	7.5799	0.0989	0.0323	0.9771	0.0185	0.3653	0.1145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	2	60.0	3	0									35.574		0.0	0.0	195.873	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	2.4693	0.4345	0.0901	0.0542	-0.0006	0.0003	9.0076	6.2236	0.1058	0.0387	0.9713	0.0235	0.3816	0.1381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	3	90.0	3	0									35.574																	2.4695	0.451	0.0888	0.0451	0.0004	0.0009	11.3361	4.164	0.1164	0.0479	0.9723	0.0181	0.3713	0.1453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	4	120.0	3	0									35.574																	2.5086	0.4881	0.0821	0.0385	0.0005	0.001	11.3433	3.0576	0.0981	0.0427	0.975	0.0144	0.3104	0.193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	5	150.0	3	0									35.574																	2.5127	0.4873	0.1037	0.0507	0.0	0.0013	10.5089	9.9916	0.1108	0.0456	0.9666	0.021	0.3053	0.1548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	6	180.0	3	0									35.574																	2.5324	0.4568	0.1291	0.0444	0.0011	0.0014	14.0031	14.4243	0.1235	0.0289	0.967	0.0279	0.4062	0.0991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	7	210.0	3	0									35.574																	2.5388	0.4134	0.185	0.13	-0.0007	0.0012	10.509	8.0692	0.1385	0.0393	0.9674	0.0108	0.4565	0.1045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	8	240.0	3	0									35.574		0.0	0.0	12.325	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	2.5544	0.4033	0.222	0.1573	0.0009	0.0008	13.5095	11.2491	0.1543	0.0614	0.9548	0.0242	0.4933	0.1336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	9	270.0	3	0									35.574		7.0	16.914	5.321	1.0	2.0	1.0	1.0	0.0	0.0	0.5	4.0	0.0	3.0	1.0629	7.356	2.6336	0.4342	0.1771	0.0903	0.0011	0.001	15.3378	9.0183	0.1279	0.0552	0.9646	0.023	0.4161	0.1571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	10	300.0	3	0									35.574		11.0	38.989	4.171	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.7543	2.593	2.6922	0.4956	0.2057	0.1211	0.0012	0.0024	14.6792	4.1668	0.1076	0.0297	0.9659	0.025	0.476	0.1659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	11	330.0	3	0									35.574		3.0	36.354	5.781	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.9361	27.243	2.781	0.5645	0.2586	0.1147	0.0025	0.0009	19.0134	4.7669	0.1377	0.0186	0.9404	0.0179	0.6997	0.1382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	12	360.0	3	0									35.574		5.0	20.419	14.798	4.0	3.0	1.0	2.0	0.0	0.0	0.3333	0.0	0.0	3.0	1.3787	28.918	2.8421	0.5688	0.2694	0.1152	-0.0	0.0006	24.515	17.7072	0.1187	0.035	0.8835	0.0784	0.8262	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	13	390.0	3	0									35.574		7.0	19.284	17.677	5.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	1.56	18.063	2.7715	0.5135	0.2792	0.1652	-0.0017	0.0024	29.0246	22.4394	0.1041	0.04	0.8732	0.0997	0.8119	0.3399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	14	420.0	3	0									35.574		8.0	20.69	7.861	0.0	0.0	0.0	0.0	0.0	0.0		1.0	0.0	4.0	1.8781	2.246	2.7704	0.5437	0.2638	0.137	0.0013	0.002	27.5143	21.0826	0.1249	0.0222	0.9197	0.0566	0.767	0.3627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	15	450.0	3	0									35.574		9.0	25.457	6.491	2.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.4777	8.277	2.7698	0.6148	0.2766	0.1614	-0.001	0.0023	22.0122	11.892	0.1358	0.0315	0.9307	0.0484	0.7231	0.5024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	16	480.0	3	0									35.574		10.0	31.903	2.242	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.4135	3.372	2.7902	0.6393	0.2768	0.1671	0.0021	0.0015	22.0187	13.6744	0.1593	0.0631	0.925	0.0639	0.7094	0.5612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	17	510.0	3	0									35.574		7.0	29.397	9.009	4.0	4.0	2.0	2.0	0.0	0.0	0.5	0.0	0.0	3.0	1.5821	22.847	2.8703	0.6144	0.2701	0.1029	0.0	0.002	23.0095	15.1937	0.1435	0.0728	0.9175	0.0498	0.7791	0.4641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	18	540.0	3	0									35.574		5.0	20.526	14.302	2.0	2.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	1.4865	18.274	2.845	0.5829	0.247	0.1085	-0.0008	0.0005	19.015	7.7549	0.1094	0.0318	0.9327	0.0082	0.6987	0.4222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	19	570.0	3	0									35.574		10.0	24.769	5.881	2.0	4.0	3.0	1.0	0.0	0.0	0.75	2.0	0.0	4.0	1.8815	23.25	2.8444	0.5749	0.2699	0.1019	0.0012	0.0012	19.016	3.4669	0.0821	0.0116	0.9198	0.0247	0.7783	0.2168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	20	600.0	3	0									35.574		9.0	15.898	16.379	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	0.7025	4.786	2.8593	0.5527	0.2543	0.0675	-0.0002	0.0006	24.0115	8.6451	0.1108	0.0568	0.9047	0.0355	0.8123	0.0862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	21	630.0	3	0									35.574		11.0	25.06	12.473	0.0	4.0	3.0	1.0	0.0	0.0	0.75	0.0	0.0	3.0	1.5287	18.326	2.8173	0.5357	0.227	0.0705	-0.0009	0.0014	23.5208	12.8052	0.1178	0.0483	0.9177	0.0254	0.6695	0.2349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	22	660.0	3	0									35.574		9.0	18.558	18.539	2.0	2.0	1.0	1.0	0.0	0.0	0.5	0.0	0.0	4.0	1.2967	5.367	2.7985	0.5538	0.2627	0.0741	0.0	0.0014	25.0183	6.6421	0.1385	0.0464	0.8734	0.0634	0.8037	0.313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	23	690.0	3	0									35.574		5.0	4.757	7.52	0.0	0.0	0.0	0.0	0.0	0.0		3.0	0.0	2.0	0.4544	0.0	2.743	0.5071	0.3105	0.0883	-0.0012	0.0019	35.0172	7.3912	0.1427	0.0337	0.8199	0.0385	1.0231	0.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	24	720.0	3	0									35.574																	2.7355	0.501	0.2915	0.1244	0.0013	0.0016	32.027	6.7378	0.1292	0.0126	0.857	0.0323	0.949	0.2414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	25	750.0	3	0									35.574																	2.7465	0.5002	0.2421	0.1341	-0.0013	0.0018	30.516	7.9032	0.1243	0.0218	0.903	0.0257	0.8593	0.4487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	26	780.0	3	0									35.574																	2.7186	0.4495	0.244	0.1409	0.0004	0.0016	32.018	14.5218	0.121	0.0207	0.9023	0.0428	0.9064	0.5334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	27	810.0	3	0									35.574																	2.7157	0.4517	0.2452	0.1355	-0.0008	0.0013	30.5267	13.4161	0.1134	0.0216	0.9055	0.04	0.8375	0.5642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	28	840.0	3	0									35.574																	2.7057	0.4272	0.2343	0.1198	0.0002	0.001	30.0168	12.3275	0.1102	0.0216	0.8975	0.0502	0.8129	0.3851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	29	870.0	3	0									35.574																	2.7481	0.4481	0.2575	0.1138	0.0016	0.0014	26.0218	10.7175	0.1267	0.037	0.8904	0.0694	0.8517	0.3397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	30	900.0	3	0									35.574																	2.7128	0.46	0.2889	0.1168	-0.0014	0.0015	28.0205	7.6688	0.1214	0.0383	0.8976	0.0157	0.8026	0.377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	31	930.0	3	0									35.574																	2.6733	0.408	0.309	0.1535	0.0013	0.0015	38.6744	15.0131	0.1117	0.0306	0.8104	0.1132	0.9225	0.2997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	32	960.0	3	0									35.574																	2.6902	0.4338	0.3259	0.1283	0.0004	0.0038	41.3704	9.0255	0.1559	0.026	0.7885	0.1064	1.0151	0.3057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	33	990.0	3	0									35.574																	2.7342	0.5122	0.3192	0.14	0.0017	0.0018	34.0299	15.5931	0.1619	0.0213	0.8076	0.0929	1.0261	0.4132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	34	1020.0	3	0									35.574																	2.7618	0.5112	0.3375	0.1831	-0.0003	0.0012	39.5172	12.6856	0.1568	0.0121	0.7983	0.0941	1.1189	0.3989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	35	1050.0	3	0									35.574																	2.7468	0.544	0.3425	0.1846	0.0021	0.0053	37.3625	21.4019	0.1267	0.0262	0.758	0.2637	1.0739	0.4819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	36	1080.0	3	0									35.574																	2.8734	0.5646	0.4679	0.4289	0.0002	0.0015	36.0312	17.4609	0.1425	0.0325	0.6857	0.3802	1.3058	0.8668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	37	1110.0	3	0									35.574																	2.9294	0.4988	0.5176	0.446	0.0039	0.0094	41.357	9.0127	0.1394	0.031	0.6822	0.3649	1.5751	1.2039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	38	1140.0	3	0									35.574																	3.0714	0.4702	0.575	0.5434	-0.0061	0.0152	40.6975	13.0255	0.1583	0.0389	0.6518	0.4076	2.2941	2.4796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	39	1170.0	3	0									35.574																	2.8222	0.5056	0.3469	0.1301	-0.0012	0.0018	36.0204	20.3215	0.1775	0.0173	0.7207	0.2468	1.0377	0.2235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	40	1200.0	3	0									35.574																	2.7081	0.4817	0.3514	0.1745	-0.0012	0.0021	22.6804	12.8662	0.1657	0.0647	0.8197	0.125	0.9063	0.3073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	41	1230.0	3	0									35.574																	2.7145	0.5933	0.3621	0.1889	0.0022	0.0034	30.526	19.0865	0.1355	0.0452	0.844	0.1136	0.8229	0.443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	42	1260.0	3	0									35.574																															0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	43	1290.0	3	0									35.574																															0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	44	1320.0	3	0									35.574																															0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T3	45	1350.0	3	0									35.574																															0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	0	0.0	4	4	70.3841	22.5116	89.7945		0.0887	0.0952	0.0667	0.1123	36.2476	1.6119	0.0	0.0	1.543	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	2.9828	0.2122	0.2578	0.0727	0.0036	0.0035	14.0026	12.6514	0.1673	0.0266	0.9534	0.039	0.6118	0.1348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
