group_id	task_id	window_index	word_count	bert_umap1	bert_umap2	bert_umap3	bert_umap4	bert_umap5	bert_umap6	bert_umap7	bert_umap8	bert_umap9	bert_umap10	bert_valid
grp-16	T3	21	59	-0.8006426	5.5487056	4.9922295	3.3879929	6.2796903	3.8390005	2.8706496	1.0077448	5.8608675	6.3742456	True
grp-16	T3	22	128	-0.80206627	5.5854893	4.944157	3.4746654	6.334648	3.8626113	2.8322577	0.92422885	5.903149	6.372496	True
grp-16	T3	23	75	-0.4768753	5.26797	4.8965936	3.2453752	7.2636337	2.7778466	2.5242457	1.1541036	5.639039	6.290164	True
grp-16	T3	24	28	-0.37216583	5.1418743	4.7133856	3.2539876	7.55927	2.5337226	2.3568697	1.0962794	5.4135633	6.228311	True
grp-16	T3	25	63	-0.2567584	5.493837	5.1247993	3.4413855	7.481483	2.6211443	2.3580518	0.7630052	5.474734	6.433963	True
grp-16	T3	26	79	-0.28338718	5.4739747	5.0529203	3.5278318	7.476522	2.6076536	2.3319566	0.81959254	5.4126244	6.3724513	True
grp-16	T3	27	67	-0.29939783	5.6060367	5.164047	3.5190606	7.355015	2.7824297	2.34418	0.61734873	5.58483	6.502404	True
grp-16	T3	28	18	-0.35594535	3.7840095	3.3768673	2.7197638	7.6074133	2.245392	1.8448856	1.9773915	5.296648	5.82696	True
grp-16	T3	29	0	21.257923	3.677455	5.5126667	6.803667	4.0935802	5.2408195	3.9276311	4.4024463	5.6893563	4.8688827	False
grp-16	T3	30	0	21.210514	4.0851507	5.53023	6.88157	4.2573476	5.327145	3.720585	4.431862	5.5353546	4.650013	False
grp-16	T3	31	38	-0.3184716	5.6616364	5.056723	3.682314	7.4364934	2.8013299	2.2154443	0.41161206	5.6152496	6.552623	True
grp-16	T4	0	0	21.223103	4.112586	5.456094	6.9817586	4.329424	5.058166	3.786116	4.5799403	5.5221353	4.8665705	False
grp-16	T4	1	0	21.24679	3.9684484	5.5489373	6.937149	4.2400913	5.093586	3.8259504	4.528606	5.5298405	4.702371	False
grp-16	T4	2	0	21.060593	3.8210812	5.5778604	6.9233317	4.4670777	5.1668315	3.9691362	4.6174536	5.525464	4.587975	False
grp-16	T4	3	0	21.123438	3.8552961	5.459002	6.6768117	4.254303	5.034174	3.8677402	4.5886674	5.5983396	4.6072426	False
grp-16	T4	4	0	21.177626	4.102723	5.4732013	6.8346505	4.2892838	5.231485	3.871173	4.470223	5.6922894	4.5142245	False
grp-16	T4	5	0	21.1181	3.824759	5.58929	6.6243114	4.4281406	5.130332	3.8321698	4.4099193	5.462398	4.5755677	False
grp-16	T4	6	8	-0.17892511	4.181742	3.9920468	2.8699176	7.842453	2.0287056	1.874208	1.9616655	5.4831505	5.975305	True
grp-16	T4	7	57	0.11322912	4.323884	4.449329	2.0932362	7.791815	1.9556059	2.0261545	1.1564314	4.994071	6.2233152	True
grp-16	T4	8	43	0.08348939	4.440748	4.5793633	2.064533	7.7903047	2.01975	2.1512256	1.0701886	5.033074	6.255654	True
grp-16	T4	9	78	0.15761302	4.4033394	4.591866	2.1545482	7.858089	1.811553	2.0185146	1.2140896	4.9268913	6.2038894	True
grp-16	T4	10	50	-0.71493345	5.5135317	5.025077	3.3338294	6.445916	3.6749506	2.8153381	0.9420585	5.80636	6.403374	True
grp-16	T4	11	88	0.17086112	4.5045753	4.697861	2.1174178	7.7800384	1.9535341	2.076594	1.0177066	4.968109	6.2989717	True
grp-16	T4	12	64	-0.9109213	5.2962036	4.776999	3.2599943	6.383764	3.9181721	2.8717706	0.9440574	5.8594174	6.4670596	True
grp-16	T4	13	100	-1.0616863	5.7140923	5.021793	3.4855087	4.8163633	4.8618007	3.2518973	2.134027	6.1695776	5.6641355	True
grp-16	T4	14	150	-1.2027401	4.7906103	3.9081094	3.440457	5.388781	4.435394	2.5220113	1.5820842	5.47472	6.0817666	True
grp-16	T4	15	15	-0.3853683	4.8961926	4.5458035	3.6257255	7.7080708	1.9613786	2.004309	2.0107045	5.4228964	5.8972697	True
grp-16	T4	16	78	-1.5702327	5.611945	4.888956	3.7493582	5.500138	4.901726	3.3493557	1.1499298	6.0808063	6.5661592	True
grp-16	T4	17	100	-1.656363	5.755006	4.9651318	3.7587876	5.400808	4.9903893	3.5323107	1.3148477	6.2282248	6.3860097	True
grp-16	T4	18	43	-1.2658069	4.645456	3.7198808	3.3671124	5.624206	4.1810985	2.5542612	1.4091761	5.2384367	6.204814	True
grp-16	T4	19	70	-1.5476742	4.9391475	4.0010247	3.6364348	5.546733	4.3862596	2.7818947	1.317478	5.375203	6.3834424	True
grp-16	T4	20	72	-1.2873625	4.711086	3.7734957	3.3765159	5.6053333	4.2153807	2.619027	1.4083769	5.2507095	6.2124233	True
grp-16	T4	21	49	-1.5078144	4.910807	3.9802547	3.6073012	5.5453777	4.370873	2.7442062	1.3321085	5.365188	6.364313	True
grp-16	T4	22	20	-1.5449402	4.829881	3.8645637	3.5735714	5.559216	4.3147206	2.702052	1.2880397	5.246591	6.3830247	True
