group_id	task_id	window_index	window_start_s	n_spk_rows	n_speakers	lex_agreement_count	lex_bigram_entropy	lex_certainty_count	lex_clause_density	lex_concreteness_coverage	lex_concreteness_mean	lex_concreteness_std	lex_dm_additive	lex_dm_causal	lex_dm_contrast	lex_dm_elaboration	lex_dm_temporal	lex_hedging_count	lex_i_count	lex_long_word_ratio	lex_mean_word_len	lex_negative_count	lex_parse_depth_mean	lex_positive_count	lex_question_count	lex_sentiment_ratio	lex_social_composite	lex_subordination_ratio	lex_suggestion_count	lex_trigram_entropy	lex_ttr	lex_turn_cohesion	lex_unique_words	lex_vader_compound	lex_vader_neg	lex_vader_neu	lex_vader_pos	lex_we_count	lex_we_i_ratio	lex_word_count	lex_word_gini	lex_word_hhi
grp-08	T1	6	180.0	1	1	0	5.797802294866491	0	4.0	0.9137931034482759	2.2600000000000002	0.8861065994903647	0	2	2	1	2	4	3	0.13793103448275862	3.793103448275862	0	3.1206896551724137	1	0	0.5	0.017241379310344827	0.75	0	5.807354922057609	0.7241379310344828		42	0.2732	0.0	0.948	0.052	1	0.25	58	0.75	1.0
grp-08	T1	7	210.0	1	1	1	5.623516641218018	0	6.0	0.9622641509433962	2.4533333333333336	0.906617645733611	1	1	2	0	0	0	0	0.18867924528301888	4.09433962264151	0	4.490566037735849	1	0	0.5	0.03773584905660377	0.8333333333333334	0	5.6724253419715005	0.7547169811320755		40	0.6652	0.0	0.903	0.097	1	1.0	53	0.75	1.0
grp-08	T1	8	240.0	3	1	2	5.5432958340544936	1	3.0	0.9183673469387755	2.596666666666667	1.1579790825207317	0	1	1	1	0	2	1	0.10204081632653061	4.020408163265306	0	3.0555555555555554	0	0	0.0	0.04081632653061224	0.6666666666666666	0	5.55458885167764	0.7959183673469388	0.03125	39	0.6652	0.0	0.896	0.104	0	0.0	49	0.75	1.0
grp-08	T1	9	270.0	4	2	3	6.93261466858448	0	3.0	0.9022556390977443	2.3889166666666664	0.9225894679590099	2	4	1	0	1	3	3	0.15789473684210525	4.195488721804511	0	3.5602836879432624	1	0	0.5	0.03007518796992481	0.6666666666666666	0	7.002888650392412	0.6766917293233082	0.05555555555555555	90	0.4678	0.0	0.963	0.037	4	0.5714285714285714	133	0.5131578947368421	0.5013850415512464
grp-08	T1	10	300.0	2	1	3	4.906890595608519	0	2.0	0.9032258064516129	2.5078571428571435	0.9788709135050047	2	1	0	0	0	1	2	0.1935483870967742	4.548387096774194	0	3.5142857142857142	2	0	0.6666666666666666	0.16129032258064516	0.5	0	4.857980995127571	0.9032258064516129	0.0	28	0.8885	0.0	0.675	0.325	0	0.0	31	0.75	1.0
grp-08	T1	11	330.0	3	2	1	4.459431618637295	0	1.0	0.8260869565217391	2.155789473684211	0.6671093636331988	0	1	0	0	0	1	1	0.17391304347826086	4.0	0	1.1333333333333333	0	0	0.0	0.043478260869565216	0.0	0	4.39231742277876	0.9565217391304348	0.0	22	0.296	0.0	0.909	0.091	1	0.5	23	0.6630434782608695	0.7126654064272211
grp-08	T1	12	360.0	9	2	5	6.695197898618494	2	1.6923076923076923	0.8773584905660378	2.366881720430107	0.8420609362858164	3	1	2	3	2	6	6	0.16981132075471697	4.330188679245283	0	2.1496062992125986	3	0	0.75	0.07547169811320754	0.4090909090909091	0	6.7004397181411	0.7735849056603774	0.07582008508732646	82	0.9782	0.012	0.727	0.261	0	0.0	106	0.7358490566037735	0.9449982200071201
grp-08	T1	13	390.0	3	1	0	4.39231742277876	1	1.0	0.9090909090909091	2.3155	0.8099288549002314	0	0	0	0	0	1	1	0.13636363636363635	4.2727272727272725	0	2.1153846153846154	0	1	0.0	0.0	0.0	0	4.321928094887363	1.0	0.0	22	0.0	0.0	1.0	0.0	0	0.0	22	0.75	1.0
grp-08	T1	14	420.0	8	3	4	5.976536951651797	2	2.0	0.8676470588235294	2.2266101694915257	0.8151335757636656	0	1	3	0	0	3	3	0.07352941176470588	3.823529411764706	0	1.9080459770114941	0	1	0.0	0.058823529411764705	0.5	0	6.014091089055431	0.6617647058823529	0.0658889313301078	45	0.8847	0.0	0.849	0.151	0	0.0	68	0.3014705882352941	0.33866782006920415
grp-08	T1	15	450.0	9	2	4	6.202152023829224	0	1.375	0.8026315789473685	2.252295081967213	0.8205903381654985	3	3	0	1	0	6	3	0.18421052631578946	4.5131578947368425	0	2.010204081632653	1	0	0.5	0.06578947368421052	0.2727272727272727	0	6.2094533656289554	0.7894736842105263	0.019335511982570806	60	0.9524	0.0	0.783	0.217	0	0.0	76	0.6710526315789473	0.7340720221606647
grp-08	T1	16	480.0	3	2	1	4.906890595608519	0	1.6666666666666667	0.8387096774193549	2.2119230769230773	0.7240697970540666	0	0	0	1	0	2	0	0.22580645161290322	4.645161290322581	0	2.4411764705882355	2	0	0.6666666666666666	0.0967741935483871	0.4	0	4.857980995127571	0.9354838709677419	0.0	29	0.8962	0.059	0.598	0.342	0		31	0.7338709677419355	0.9375650364203956
grp-08	T1	17	510.0	9	4	4	4.523561956057013	0	1.1111111111111112	0.9166666666666666	2.3945454545454545	0.9250441133104129	0	2	0	0	0	2	1	0.041666666666666664	3.125	0	0.9142857142857143	1	2	0.5	0.20833333333333334	0.1	1	4.459431618637295	0.875	0.041666666666666664	21	0.924	0.0	0.57	0.43	1	0.5	24	0.2916666666666667	0.3194444444444444
grp-08	T1	18	540.0	3	2	3	3.169925001442312	0	1.0	0.5	1.8959999999999997	0.17338973441354588	0	0	0	0	0	0	0	0.0	2.6	0	1.1111111111111112	0	1	0.0	0.3	0.0	0	3.0	0.8	0.08333333333333333	8	0.5267	0.0	0.645	0.355	0		10	0.55	0.52
grp-08	T1	19	570.0	7	4	4	4.08746284125034	0	1.1666666666666667	1.0	2.4355555555555557	0.8583978760343289	0	0	0	0	0	1	2	0.0	3.7777777777777777	0	1.0	0	1	0.0	0.2222222222222222	0.14285714285714285	0	4.0	0.8333333333333334	0.041666666666666664	15	0.7906	0.0	0.609	0.391	0	0.0	18	0.3055555555555556	0.3271604938271605
grp-08	T1	20	600.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T1	21	630.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T1	22	660.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T1	23	690.0	3	2	2	3.7004397181410926	0	1.0	0.7857142857142857	2.247272727272727	1.0661237426822197	0	0	0	0	0	0	0	0.07142857142857142	4.142857142857143	0	1.2173913043478262	0	1	0.0	0.14285714285714285	0.0	0	3.584962500721156	0.9285714285714286	0.0	13	0.5409	0.136	0.503	0.362	0		14	0.5	0.5
grp-08	T1	24	720.0	3	2	1	3.0	0	1.0	0.6666666666666666	2.3633333333333333	0.7337271669739068	0	0	0	0	0	0	0	0.1111111111111111	4.333333333333333	0	0.8	0	0	0.0	0.1111111111111111	0.0	0	2.807354922057604	1.0	0.0	9	0.0516	0.179	0.625	0.196	0		9	0.6388888888888888	0.654320987654321
grp-08	T1	25	750.0	6	3	1	5.182838116298145	0	1.0	0.9	2.6144444444444446	1.1509789177633978	2	1	1	0	0	0	1	0.1	3.6	1	2.6346153846153846	0	0	-0.5	0.025	0.0	0	5.247927513443589	0.775	0.4	31	0.3716	0.043	0.855	0.102	0	0.0	40	0.7125	0.9037499999999999
grp-08	T1	26	780.0	6	3	1	4.221928094887362	1	1.2	0.9523809523809523	2.62	1.0073678573391152	0	0	0	0	0	0	2	0.14285714285714285	3.5238095238095237	0	0.9666666666666667	0	1	0.0	0.047619047619047616	0.16666666666666666	0	4.247927513443583	0.7142857142857143	0.09166666666666666	15	0.4019	0.0	0.881	0.119	1	0.3333333333333333	21	0.6547619047619048	0.746031746031746
grp-08	T1	27	810.0	8	3	5	4.773557262275186	0	1.0	0.8387096774193549	2.253461538461538	0.732403536875951	1	1	1	0	0	0	0	0.03225806451612903	3.806451612903226	0	1.1627906976744187	0	0	0.0	0.16129032258064516	0.0	0	4.857980995127571	0.7741935483870968	0.30612244897959184	24	0.5719	0.0	0.772	0.228	1	1.0	31	0.6048387096774194	0.6024973985431842
grp-08	T1	28	840.0	1	1	1	1.0	0	1.0	1.0	2.21	0.4245782220824176	0	0	0	0	0	0	0	0.0	3.0	0	0.8	0	0	0.0	0.3333333333333333	0.0	0	0.0	1.0		3	0.2263	0.0	0.513	0.487	0		3	0.75	1.0
grp-08	T2	0	0.0	2	1	0	2.584962500721156	0	1.0	1.0	2.3414285714285716	1.337710502222025	0	0	0	0	0	0	0	0.14285714285714285	3.5714285714285716	0	0.9166666666666666	0	2	0.0	0.0	0.0	0	2.321928094887362	0.7142857142857143	0.4	5	0.0	0.0	1.0	0.0	0		7	0.75	1.0
grp-08	T2	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T2	2	60.0	1	1	1	0.0	0	1.0	1.0	1.89	0.0	0	0	0	0	0	0	0	0.0	4.0	0	0.5	0	0	0.0	1.0	0.0	0	0.0	1.0		1	0.2263	0.0	0.0	1.0	0		1	0.75	1.0
grp-08	T2	3	90.0	2	1	0	3.8073549220576055	0	1.0	0.8666666666666667	2.5215384615384617	1.0679012209710594	0	0	0	0	0	1	1	0.13333333333333333	4.133333333333334	0	1.411764705882353	0	1	0.0	0.0	0.0	0	3.7004397181410926	0.9333333333333333	0.0	14	-0.2263	0.119	0.881	0.0	0	0.0	15	0.75	1.0
grp-08	T2	4	120.0	3	1	0	3.459431618637298	0	1.3333333333333333	0.8333333333333334	2.2470000000000003	0.7672033628706277	0	0	0	0	0	1	0	0.25	4.583333333333333	0	1.1333333333333333	0	2	0.0	0.0	0.25	0	3.321928094887362	1.0	0.0	12	0.4329	0.0	0.794	0.206	1	1.0	12	0.75	1.0
grp-08	T2	5	150.0	2	1	0	5.708632440797383	0	2.3333333333333335	0.9821428571428571	2.3703636363636362	0.8766713152837399	7	1	0	0	0	1	2	0.10714285714285714	3.857142857142857	0	3.3833333333333333	0	0	0.0	0.0	0.5714285714285714	0	5.7548875021634665	0.6785714285714286	0.13157894736842105	38	-0.34	0.091	0.841	0.068	4	0.6666666666666666	56	0.75	1.0
grp-08	T2	6	180.0	5	2	4	5.986425874087828	2	2.0	0.9295774647887324	2.377878787878788	0.9874784464874758	1	2	1	0	0	6	7	0.11267605633802817	3.859154929577465	1	2.246913580246914	3	0	0.4	0.09859154929577464	0.5	0	6.079538949531787	0.647887323943662	0.157772358164809	46	0.9277	0.039	0.763	0.198	0	0.0	71	0.6795774647887324	0.7579845268795873
grp-08	T2	7	210.0	6	1	1	6.464592450436211	2	2.5	0.8854166666666666	2.3468235294117648	0.8107428862972903	3	1	1	5	0	8	3	0.0625	3.875	0	3.909090909090909	2	0	0.6666666666666666	0.03125	0.6	1	6.554588851677623	0.5833333333333334	0.09097102841541106	56	0.956	0.077	0.693	0.23	4	0.5714285714285714	96	0.75	1.0
grp-08	T2	8	240.0	1	1	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T2	9	270.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T2	10	300.0	1	1	0	5.182838116298145	0	3.5	0.925	2.3029729729729733	0.9527481300267873	2	1	0	1	0	4	3	0.2	4.6	0	4.925	0	0	0.0	0.0	0.7142857142857143	1	5.247927513443589	0.75		30	0.624	0.0	0.882	0.118	1	0.25	40	0.75	1.0
grp-08	T2	11	330.0	9	4	4	5.623516641218018	1	1.1428571428571428	0.9622641509433962	2.117450980392157	0.8248204632625733	4	1	0	1	1	3	0	0.1320754716981132	4.471698113207547	0	1.8153846153846154	0	3	0.0	0.07547169811320754	0.125	0	5.6724253419715005	0.7358490566037735	0.09375	39	0.7608	0.046	0.785	0.169	0		53	0.47641509433962265	0.45176219295122816
grp-08	T2	12	360.0	8	4	8	6.571529428274914	1	2.5	0.8627450980392157	2.548522727272727	0.9409733111043819	3	2	1	1	0	4	5	0.06862745098039216	4.009803921568627	0	3.8017241379310347	5	0	0.8333333333333334	0.12745098039215685	0.6	2	6.6438561897747395	0.6372549019607843	0.19047619047619047	65	0.9427	0.014	0.772	0.215	3	0.375	102	0.6715686274509803	0.8177623990772781
grp-08	T2	13	390.0	4	1	1	5.35851976299634	0	1.75	0.8043478260869565	2.2732432432432432	0.715708131867952	1	2	2	0	0	1	1	0.21739130434782608	4.608695652173913	0	2.2	0	0	0.0	0.021739130434782608	0.42857142857142855	0	5.413977073182751	0.7608695652173914	0.15849452691557955	35	0.2022	0.071	0.824	0.105	0	0.0	46	0.75	1.0
grp-08	T2	14	420.0	8	4	6	6.499008544124598	0	1.8	0.9065420560747663	2.267835051546392	0.8235305273595136	8	4	1	1	1	5	3	0.11214953271028037	4.05607476635514	1	2.227642276422764	2	1	0.25	0.07476635514018691	0.4444444444444444	0	6.58558099381538	0.616822429906542	0.016762866762866764	66	0.9426	0.075	0.737	0.187	3	0.5	107	0.4696261682242991	0.4565464232684077
grp-08	T2	15	450.0	6	3	5	6.208479141939178	1	2.3333333333333335	0.9240506329113924	2.2317808219178077	0.8792171836756589	2	1	3	2	2	5	1	0.0759493670886076	3.911392405063291	2	2.358695652173913	2	1	0.0	0.08860759493670886	0.5714285714285714	0	6.266786540694905	0.7215189873417721	0.1259537210756723	57	0.7332	0.135	0.651	0.214	2	0.6666666666666666	79	0.6234177215189873	0.6289056240987022
grp-08	T2	16	480.0	2	1	1	5.593993969422479	0	3.5	0.8653846153846154	2.6039999999999996	1.0310995210076583	1	1	0	1	1	1	0	0.1346153846153846	4.096153846153846	0	2.8870967741935485	1	0	0.5	0.038461538461538464	0.7142857142857143	1	5.603856189774727	0.8269230769230769	0.06976744186046512	43	0.5719	0.0	0.914	0.086	0		52	0.75	1.0
grp-08	T2	17	510.0	5	2	0	6.147519045757596	0	2.4	0.9113924050632911	2.3844444444444446	0.9056993750824229	2	3	0	0	1	3	2	0.13924050632911392	4.30379746835443	0	2.4130434782608696	1	0	0.5	0.012658227848101266	0.5833333333333334	1	6.240812514720878	0.759493670886076	0.03671328671328671	60	-0.6582	0.115	0.82	0.065	0	0.0	79	0.7436708860759493	0.9750040057683065
grp-08	T2	18	540.0	15	4	10	5.090032776601483	2	1.1333333333333333	0.8461538461538461	2.457878787878788	0.9295021723147959	1	1	0	0	0	0	2	0.05128205128205128	3.717948717948718	0	1.0	0	2	0.0	0.2564102564102564	0.11764705882352941	0	5.1553993115749	0.6923076923076923	0.14285714285714285	27	0.7835	0.08	0.654	0.267	2	0.5	39	0.4166666666666667	0.3911900065746219
grp-08	T2	19	570.0	8	4	8	6.665406190777727	1	2.1666666666666665	0.8828828828828829	2.4305102040816324	1.0340887464865685	4	3	0	1	2	6	2	0.12612612612612611	4.342342342342342	1	2.518796992481203	1	1	0.0	0.08108108108108109	0.5384615384615384	0	6.749835700923704	0.6846846846846847	0.19092373791621914	76	0.9107	0.04	0.803	0.157	2	0.5	111	0.39414414414414417	0.37456375294213134
grp-08	T2	20	600.0	5	2	1	6.079538949531787	0	2.4	0.9714285714285714	2.524705882352942	0.9051023188637055	3	0	1	1	0	6	6	0.17142857142857143	4.185714285714286	0	3.6923076923076925	0	0	0.0	0.014285714285714285	0.5833333333333334	0	6.087462841250345	0.7285714285714285	0.05451388888888889	51	0.75	0.048	0.822	0.13	0	0.0	70	0.7428571428571429	0.9718367346938777
grp-08	T2	21	630.0	4	2	0	6.496148058419865	1	3.0	0.9680851063829787	2.3335164835164837	0.9265407407306967	7	2	2	2	0	5	6	0.11702127659574468	4.095744680851064	0	3.836734693877551	1	0	0.5	0.010638297872340425	0.6666666666666666	0	6.523561956057027	0.6702127659574468	0.040016006402561026	63	0.5927	0.02	0.91	0.069	0	0.0	94	0.648936170212766	0.677455862381168
grp-08	T2	22	660.0	3	2	0	5.991598582259227	1	2.6666666666666665	0.9545454545454546	2.312539682539683	0.8992430119033687	2	2	1	2	1	2	1	0.19696969696969696	4.590909090909091	0	2.7432432432432434	1	0	0.5	0.015151515151515152	0.625	0	6.0	0.8333333333333334	0.09523809523809523	55	0.3269	0.06	0.849	0.091	0	0.0	66	0.6136363636363636	0.6033057851239669
grp-08	T2	23	690.0	17	4	13	6.246928094887356	0	1.1176470588235294	0.9506172839506173	2.294545454545454	0.9584952295534608	3	1	0	1	2	5	6	0.09876543209876543	3.9382716049382718	0	1.3761467889908257	2	3	0.6666666666666666	0.18518518518518517	0.10526315789473684	0	6.303780748177105	0.6049382716049383	0.03908730158730159	49	0.9762	0.04	0.624	0.336	1	0.14285714285714285	81	0.5339506172839507	0.5107453132144489
grp-08	T2	24	720.0	4	2	1	3.8073549220576055	0	1.25	0.9333333333333333	2.812142857142857	1.0481628729177854	0	0	0	0	0	1	1	0.0	3.066666666666667	0	1.0	0	1	0.0	0.06666666666666667	0.2	0	3.7004397181410926	1.0	0.0	15	-0.2732	0.168	0.726	0.106	0	0.0	15	0.6833333333333333	0.768888888888889
grp-08	T2	25	750.0	2	2	2	4.08746284125034	1	1.25	1.0	2.238888888888889	0.9269896852410009	0	2	0	0	2	0	0	0.05555555555555555	3.388888888888889	0	1.3636363636363635	0	1	0.0	0.1111111111111111	0.2	0	4.0	0.8888888888888888	0.0625	16	0.296	0.0	0.885	0.115	0		18	0.6111111111111112	0.5987654320987654
grp-08	T2	26	780.0	1	1	0	3.8073549220576055	1	4.0	0.9333333333333333	2.2721428571428572	0.8120360527836237	1	0	0	0	0	0	2	0.06666666666666667	3.6	0	2.0	0	0	0.0	0.0	0.75	0	3.7004397181410926	0.9333333333333333		14	-0.2732	0.13	0.87	0.0	0	0.0	15	0.75	1.0
grp-08	T2	27	810.0	1	1	0	1.584962500721156	0	1.0	0.5	2.9050000000000002	1.425	0	0	0	0	0	0	1	0.0	3.75	0	0.8571428571428571	0	0	0.0	0.0	0.0	0	1.0	1.0		4	0.0	0.0	1.0	0.0	0	0.0	4	0.75	1.0
grp-08	T2	28	840.0	2	1	1	2.807354922057604	0	1.0	1.0	2.47875	1.0975135249736103	0	0	0	0	0	0	0	0.0	3.0	0	0.9090909090909091	0	1	0.0	0.125	0.0	0	2.584962500721156	1.0	0.0	8	0.2263	0.0	0.787	0.213	1	1.0	8	0.75	1.0
grp-08	T2	29	870.0	6	2	1	4.0	0	1.3333333333333333	0.8823529411764706	2.4253333333333336	0.995060243849029	0	0	0	0	0	0	1	0.35294117647058826	5.0	1	1.0	0	0	-0.5	0.058823529411764705	0.25	0	3.906890595608518	0.9411764705882353	0.0	16	-0.5719	0.32	0.563	0.117	0	0.0	17	0.5441176470588235	0.5155709342560554
grp-08	T2	30	900.0	10	3	3	4.889680181354618	0	1.1818181818181819	1.0	2.5009375	0.8834639189541077	0	0	0	1	0	2	2	0.03125	3.28125	0	1.0	1	1	0.5	0.125	0.15384615384615385	0	4.906890595608519	0.71875	0.04056437389770723	23	0.7783	0.0	0.761	0.239	0	0.0	32	0.5	0.4609375
grp-08	T2	31	930.0	8	2	3	4.807354922057606	0	1.2857142857142858	1.0	2.8034482758620696	0.944987779019934	0	0	0	0	0	2	1	0.034482758620689655	3.6551724137931036	0	1.0	0	2	0.0	0.10344827586206896	0.2222222222222222	0	4.754887502163471	0.7931034482758621	0.011904761904761904	23	0.7464	0.054	0.712	0.234	0	0.0	29	0.5603448275862069	0.5291319857312723
grp-08	T2	32	960.0	3	2	4	2.0	0	1.0	0.8	2.2375000000000003	0.715799378317696	0	0	0	0	0	0	0	0.0	4.6	0	0.625	0	0	0.0	0.8	0.0	0	1.584962500721156	0.8	0.0	4	0.7351	0.0	0.217	0.783	0		5	0.55	0.52
grp-08	T2	33	990.0	1	1	1	0.0	0	1.0	1.0	1.89	0.0	0	0	0	0	0	0	0	0.0	4.0	0	0.5	0	0	0.0	1.0	0.0	0	0.0	1.0		1	0.2263	0.0	0.0	1.0	0		1	0.75	1.0
grp-08	T3	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	2	60.0	9	4	3	5.357552004618081	0	1.0909090909090908	0.9761904761904762	2.1868292682926826	0.7909193138965482	1	1	0	2	0	3	0	0.07142857142857142	3.6904761904761907	0	1.2545454545454546	4	2	0.8	0.16666666666666666	0.08333333333333333	0	5.3219280948873635	0.8095238095238095	0.019736842105263157	34	0.9141	0.071	0.661	0.268	4	1.0	42	0.35714285714285715	0.3752834467120182
grp-08	T3	3	90.0	5	3	3	4.321928094887363	0	1.0	0.9523809523809523	2.2150000000000003	0.8944802960378725	0	0	1	0	0	1	0	0.047619047619047616	3.380952380952381	0	1.6538461538461537	0	1	0.0	0.14285714285714285	0.0	0	4.247927513443583	0.9047619047619048	0.0	19	0.3612	0.0	0.8	0.2	0		21	0.5357142857142857	0.4965986394557823
grp-08	T3	4	120.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	5	150.0	1	1	0	0.0	0	1.0	0.0			0	0	0	0	0	0	0	0.0	3.0	0	0.5	0	0	0.0	0.0	0.0	0	0.0	1.0		1	0.0	0.0	1.0	0.0	0		1	0.75	1.0
grp-08	T3	6	180.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	7	210.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	8	240.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	9	270.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	10	300.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-08	T3	11	330.0	3	1	2	4.0	0	1.0	0.8235294117647058	2.425	0.8448731942047364	1	0	0	0	0	1	0	0.11764705882352941	4.294117647058823	0	1.1304347826086956	0	0	0.0	0.11764705882352941	0.0	0	3.906890595608518	1.0	0.0	17	0.4588	0.0	0.789	0.211	0		17	0.75	1.0
grp-08	T3	12	360.0	1	1	1	0.0	0	1.0	1.0	2.71	0.82	0	0	0	0	0	0	0	0.0	4.0	0	0.75	0	0	0.0	0.5	0.0	0	0.0	1.0		2	0.4939	0.0	0.0	1.0	0		2	0.75	1.0
grp-08	T3	13	390.0	5	4	3	5.003258334775643	2	1.6666666666666667	0.8108108108108109	2.341666666666667	0.8960360235813936	1	0	0	0	1	3	2	0.08108108108108109	3.918918918918919	0	1.469387755102041	0	0	0.0	0.08108108108108109	0.4	2	5.072140159802107	0.8108108108108109	0.03409090909090909	30	0.7106	0.044	0.773	0.183	2	0.5	37	0.5202702702702703	0.49306062819576324
grp-08	T3	14	420.0	5	4	4	4.321928094887363	0	1.1666666666666667	0.9047619047619048	2.504736842105263	0.8557198780531459	1	0	0	0	0	0	0	0.14285714285714285	4.0476190476190474	0	1.0714285714285714	1	1	0.5	0.23809523809523808	0.14285714285714285	0	4.247927513443583	0.8571428571428571	0.020833333333333332	18	0.8316	0.0	0.597	0.403	2	1.0	21	0.4642857142857143	0.4512471655328798
grp-08	T3	15	450.0	1	1	0	6.202152023829224	2	4.0	0.7894736842105263	2.484833333333333	0.882225390072678	2	2	1	1	1	2	4	0.09210526315789473	3.8289473684210527	1	3.2142857142857144	1	0	0.0	0.013157894736842105	0.75	0	6.2094533656289554	0.7631578947368421		58	0.6145	0.015	0.919	0.066	1	0.2	76	0.75	1.0
grp-08	T3	16	480.0	2	1	0	6.852747534795263	0	4.666666666666667	0.8770491803278688	2.392429906542056	0.9102406389454615	6	1	3	0	3	8	4	0.1557377049180328	4.262295081967213	1	3.183206106870229	2	0	0.25	0.01639344262295082	0.7857142857142857	0	6.890223928941869	0.6557377049180327	0.1875	80	0.3465	0.072	0.838	0.09	2	0.3333333333333333	122	0.75	1.0
grp-08	T3	17	510.0	2	2	0	6.480083695187461	0	3.6666666666666665	0.9032258064516129	2.596190476190476	1.0159406909501876	4	0	1	2	0	2	1	0.11827956989247312	4.129032258064516	0	3.350515463917526	1	0	0.5	0.010752688172043012	0.7272727272727273	0	6.507794640198703	0.6774193548387096	0.0	63	-0.0399	0.028	0.946	0.026	2	0.6666666666666666	93	0.7446236559139785	0.9787258642617644
grp-08	T3	18	540.0	5	3	3	5.889680181354615	3	2.6	0.7777777777777778	2.2722448979591836	0.9165112763173329	2	2	1	2	0	1	2	0.23809523809523808	4.619047619047619	0	1.9	2	0	0.6666666666666666	0.07936507936507936	0.6153846153846154	0	5.897950452316981	0.7619047619047619	0.07161172161172161	48	0.9136	0.0	0.823	0.177	0	0.0	63	0.6150793650793651	0.6376921138825902
grp-08	T3	19	570.0	10	3	5	5.500760881144765	1	1.5555555555555556	0.8653846153846154	2.6491111111111114	1.1759531778702799	3	0	2	2	0	2	4	0.09615384615384616	3.7884615384615383	0	1.7945205479452055	0	1	0.0	0.09615384615384616	0.35714285714285715	0	5.603856189774728	0.6730769230769231	0.20089626239511824	35	0.63	0.068	0.765	0.168	2	0.3333333333333333	52	0.6153846153846154	0.6161242603550297
grp-08	T3	20	600.0	5	3	1	5.271928094887364	0	1.8	0.8536585365853658	2.275142857142857	1.0249275136141411	1	0	0	1	0	4	2	0.14634146341463414	3.8048780487804876	0	2.3333333333333335	1	0	0.5	0.04878048780487805	0.4444444444444444	0	5.285402218862247	0.7804878048780488	0.022727272727272728	32	0.6369	0.064	0.764	0.171	0	0.0	41	0.6646341463414634	0.7787031528851874
grp-08	T3	21	630.0	17	4	11	6.010627536456954	0	1.2	0.8571428571428571	2.341666666666667	0.8645522283561333	1	3	0	0	0	2	1	0.15714285714285714	4.1	0	1.0686274509803921	1	3	0.5	0.17142857142857143	0.16666666666666666	0	6.087462841250345	0.7571428571428571	0.12934027777777776	53	0.97	0.0	0.691	0.309	3	0.75	70	0.5214285714285715	0.49755102040816335
grp-08	T3	22	660.0	11	4	5	6.819328902693288	2	1.6923076923076923	0.8153846153846154	2.3974528301886795	0.9950785133721907	4	6	1	2	0	3	2	0.1	4.053846153846154	1	2.6226415094339623	2	3	0.25	0.05384615384615385	0.4090909090909091	0	6.931602441389348	0.6384615384615384	0.041666666666666664	83	0.7711	0.0	0.92	0.08	0	0.0	130	0.5153846153846153	0.4995266272189349
grp-08	T3	23	690.0	5	2	1	5.55477828314797	0	1.2	0.8846153846153846	2.296304347826087	0.7958598267874437	2	0	1	0	0	0	0	0.1346153846153846	3.8846153846153846	0	1.8125	0	0	0.0	0.019230769230769232	0.16666666666666666	0	5.603856189774728	0.75	0.03315789473684211	39	0.6652	0.0	0.898	0.102	2	1.0	52	0.7403846153846154	0.9622781065088757
grp-08	T3	24	720.0	12	4	10	6.8703647195833835	2	1.5294117647058822	0.864406779661017	2.438333333333333	0.9997098435255252	7	1	7	1	1	5	8	0.09322033898305085	3.8220338983050848	0	1.952054794520548	3	0	0.75	0.11016949152542373	0.34615384615384615	0	6.857980995127556	0.711864406779661	0.03586842450478814	84	0.9838	0.019	0.742	0.24	2	0.2	118	0.3220338983050847	0.3374030451019822
grp-08	T3	25	750.0	5	3	6	5.717850465126429	1	1.2222222222222223	0.7454545454545455	2.2797560975609756	0.9183401989455788	1	2	0	1	0	0	1	0.12727272727272726	4.290909090909091	0	1.6142857142857143	0	0	0.0	0.10909090909090909	0.18181818181818182	0	5.727920454563195	0.7272727272727273	0.048490028490028494	40	0.9314	0.047	0.662	0.291	0	0.0	55	0.55	0.5133884297520661
grp-08	T3	26	780.0	4	3	2	4.954196310386877	1	1.6	0.875	2.452857142857142	0.8014667676153747	1	0	1	1	0	4	3	0.0625	3.53125	0	1.4285714285714286	2	0	0.6666666666666666	0.125	0.375	1	4.906890595608519	0.8125	0.047619047619047616	26	0.8225	0.0	0.745	0.255	3	0.5	32	0.546875	0.509765625
